ANIO,MES,DIA,SERVICIO,NB_COLA,LLAMADAS_DIA,REITERADAS_DIA,LLAMADAS_MES,REITERADAS_MES,FECHA,LLAMADAS_SEM,REITERADAS_SEM,SEMANA_MES
2022,1,5,ACTIVACIONES TOKEN (KONECTA),ACTIVACIONES TOKEN (KONECTA),15,1,39,1,2022-01-05,39,1,S1
2022,1,5,LINEA EMPRESAS,LINEA EMPRESAS,645,104,1865,403,2022-01-05,1865,403,S1
2022,1,5,LINEA NEGOCIOS,LINEA NEGOCIOS,131,17,351,56,2022-01-05,351,56,S1
2022,1,5,SOS,SOS,739,57,3602,443,2022-01-05,3602,443,S1
2022,1,5,TARJETAS,TARJETAS,4914,774,13878,2777,2022-01-05,13878,2777,S1
2022,1,5,BOP,BOP,8353,1207,26728,4989,2022-01-05,26728,4989,S1
2022,1,5,CHAT CONSULTAS (ATENTO),CHAT CONSULTAS (ATENTO),458,260,1783,1013,2022-01-05,1783,1013,S1
2022,1,5,RECLAMOS,RECLAMOS,1635,152,5339,667,2022-01-05,5339,667,S1
2022,1,5,RETENCION TARJETAS (GSS),RETENCION TARJETAS (GSS),1,0,1,0,2022-01-05,1,0,S1
2022,1,5,ALTO VALOR,ALTO VALOR,572,79,1732,383,2022-01-05,1732,383,S1
2022,1,5,CHAT CONSULTAS (GSS),CHAT CONSULTAS (GSS),407,218,1627,901,2022-01-05,1627,901,S1
2022,1,5,CHAT RECLAMOS (ATENTO),CHAT RECLAMOS (ATENTO),389,222,1434,844,2022-01-05,1434,844,S1
2022,1,5,CHAT RECLAMOS (GSS),CHAT RECLAMOS (GSS),377,213,1436,857,2022-01-05,1436,857,S1
2022,1,5,INCLUSION FINANCIERA,INCLUSION FINANCIERA,948,143,3211,649,2022-01-05,3211,649,S1
2022,1,5,SEGURIDAD SOS (ATENTO),SEGURIDAD SOS (ATENTO),191,8,648,46,2022-01-05,648,46,S1
2022,1,5,SEGURIDAD SOS (KONECTA),SEGURIDAD SOS (KONECTA),17,0,46,1,2022-01-05,46,1,S1
2022,1,5,SOPORTE DIGITAL (ATENTO),SOPORTE DIGITAL (ATENTO),89,7,253,17,2022-01-05,253,17,S1
2022,1,5,ACTIVACIONES TOKEN (ATENTO),ACTIVACIONES TOKEN (ATENTO),163,14,492,43,2022-01-05,492,43,S1
2022,1,5,RETENCION TARJETAS (ATENTO),RETENCION TARJETAS (ATENTO),417,46,1125,121,2022-01-05,1125,121,S1
2022,1,5,VENTAS CROSS,VENTAS CROSS,677,18,2020,74,2022-01-05,2020,74,S1
2022,2,1,BOP,BOP,6205,716,6205,716,2022-02-01,6205,716,S1
2022,2,1,RETENCION PLD (ATENTO),RETENCION PLD (ATENTO),10,0,10,0,2022-02-01,10,0,S1
2022,2,1,SOS,SOS,622,36,622,36,2022-02-01,622,36,S1
2022,2,1,GLOMO (ATENTO),GLOMO (ATENTO),190,14,190,14,2022-02-01,190,14,S1
2022,2,1,LINEA NEGOCIOS,LINEA NEGOCIOS,67,6,67,6,2022-02-01,67,6,S1
2022,2,1,SEGURIDAD SOS (ATENTO),SEGURIDAD SOS (ATENTO),133,5,133,5,2022-02-01,133,5,S1
2022,2,1,SOPORTE DIGITAL (ATENTO),SOPORTE DIGITAL (ATENTO),58,6,58,6,2022-02-01,58,6,S1
2022,2,1,SOPORTE DIGITAL (KONECTA),SOPORTE DIGITAL (KONECTA),35,3,35,3,2022-02-01,35,3,S1
2022,2,1,ACTIVACIONES TOKEN (ATENTO),ACTIVACIONES TOKEN (ATENTO),114,3,114,3,2022-02-01,114,3,S1
2022,2,1,ACTIVACIONES TOKEN (KONECTA),ACTIVACIONES TOKEN (KONECTA),8,0,8,0,2022-02-01,8,0,S1
2022,2,1,ALTO VALOR,ALTO VALOR,327,32,327,32,2022-02-01,327,32,S1
2022,2,1,CHAT RECLAMOS (GSS),CHAT RECLAMOS (GSS),71,47,71,47,2022-02-01,71,47,S1
2022,2,1,INCLUSION FINANCIERA,INCLUSION FINANCIERA,938,121,938,121,2022-02-01,938,121,S1
2022,2,1,LINEA EMPRESAS,LINEA EMPRESAS,473,79,473,79,2022-02-01,473,79,S1
2022,2,1,RECLAMOS,RECLAMOS,1068,56,1068,56,2022-02-01,1068,56,S1
2022,2,1,RETENCION TARJETAS (ATENTO),RETENCION TARJETAS (ATENTO),216,6,216,6,2022-02-01,216,6,S1
2022,2,1,SEGURIDAD SOS (KONECTA),SEGURIDAD SOS (KONECTA),15,0,15,0,2022-02-01,15,0,S1
2022,2,1,TARJETAS,TARJETAS,2349,254,2349,254,2022-02-01,2349,254,S1
2022,2,1,VENTAS CROSS,VENTAS CROSS,340,5,340,5,2022-02-01,340,5,S1
2022,2,2,ACTIVACIONES TOKEN (ATENTO),ACTIVACIONES TOKEN (ATENTO),188,18,302,25,2022-02-02,302,25,S1
2022,2,2,ALTO VALOR,ALTO VALOR,482,65,809,117,2022-02-02,809,117,S1
2022,2,2,BOP,BOP,8839,1273,15044,2339,2022-02-02,15044,2339,S1
2022,2,2,GLOMO (ATENTO),GLOMO (ATENTO),312,36,502,63,2022-02-02,502,63,S1
2022,2,2,RECLAMOS,RECLAMOS,1580,87,2648,173,2022-02-02,2648,173,S1
2022,2,2,RETENCION TARJETAS (ATENTO),RETENCION TARJETAS (ATENTO),372,23,588,39,2022-02-02,588,39,S1
2022,2,2,SOPORTE DIGITAL (ATENTO),SOPORTE DIGITAL (ATENTO),68,7,126,13,2022-02-02,126,13,S1
2022,2,2,ACTIVACIONES TOKEN (KONECTA),ACTIVACIONES TOKEN (KONECTA),16,1,24,1,2022-02-02,24,1,S1
2022,2,2,INCLUSION FINANCIERA,INCLUSION FINANCIERA,1362,211,2300,387,2022-02-02,2300,387,S1
2022,2,2,TARJETAS,TARJETAS,3727,486,6076,888,2022-02-02,6076,888,S1
2022,2,2,CHAT RECLAMOS (KONECTA),CHAT RECLAMOS (KONECTA),1,0,1,0,2022-02-02,1,0,S1
2022,2,2,LINEA EMPRESAS,LINEA EMPRESAS,801,138,1274,258,2022-02-02,1274,258,S1
2022,2,2,RETENCION PLD (ATENTO),RETENCION PLD (ATENTO),2,0,12,0,2022-02-02,12,0,S1
2022,2,2,SEGURIDAD SOS (KONECTA),SEGURIDAD SOS (KONECTA),20,1,35,1,2022-02-02,35,1,S1
2022,2,2,CHAT RECLAMOS (ATENTO),CHAT RECLAMOS (ATENTO),1,0,1,0,2022-02-02,1,0,S1
2022,2,2,CHAT RECLAMOS (GSS),CHAT RECLAMOS (GSS),77,56,148,103,2022-02-02,148,103,S1
2022,2,2,LINEA NEGOCIOS,LINEA NEGOCIOS,107,8,174,16,2022-02-02,174,16,S1
2022,2,2,SEGURIDAD SOS (ATENTO),SEGURIDAD SOS (ATENTO),226,18,359,28,2022-02-02,359,28,S1
2022,2,2,SOPORTE DIGITAL (KONECTA),SOPORTE DIGITAL (KONECTA),44,5,79,8,2022-02-02,79,8,S1
2022,2,2,SOS,SOS,880,92,1502,144,2022-02-02,1502,144,S1
2022,2,2,VENTAS CROSS,VENTAS CROSS,552,12,892,25,2022-02-02,892,25,S1
2022,2,3,ACTIVACIONES TOKEN (KONECTA),ACTIVACIONES TOKEN (KONECTA),15,0,39,1,2022-02-03,39,1,S1
2022,2,3,BOP,BOP,8657,1290,23701,4212,2022-02-03,23701,4212,S1
2022,2,3,INCLUSION FINANCIERA,INCLUSION FINANCIERA,1349,199,3649,689,2022-02-03,3649,689,S1
2022,2,3,SOPORTE DIGITAL (ATENTO),SOPORTE DIGITAL (ATENTO),74,4,200,17,2022-02-03,200,17,S1
2022,2,3,SOPORTE DIGITAL (KONECTA),SOPORTE DIGITAL (KONECTA),53,2,132,11,2022-02-03,132,11,S1
2022,2,3,ACTIVACIONES TOKEN (ATENTO),ACTIVACIONES TOKEN (ATENTO),191,21,493,48,2022-02-03,493,48,S1
2022,2,3,SEGURIDAD SOS (ATENTO),SEGURIDAD SOS (ATENTO),177,3,536,41,2022-02-03,536,41,S1
2022,2,3,ALTO VALOR,ALTO VALOR,503,71,1312,230,2022-02-03,1312,230,S1
2022,2,3,CHAT RECLAMOS (GSS),CHAT RECLAMOS (GSS),149,111,297,215,2022-02-03,297,215,S1
2022,2,3,GLOMO (ATENTO),GLOMO (ATENTO),388,45,890,130,2022-02-03,890,130,S1
2022,2,3,LINEA EMPRESAS,LINEA EMPRESAS,654,119,1928,433,2022-02-03,1928,433,S1
2022,2,3,LINEA NEGOCIOS,LINEA NEGOCIOS,78,6,252,31,2022-02-03,252,31,S1
2022,2,3,RECLAMOS,RECLAMOS,1479,99,4127,334,2022-02-03,4127,334,S1
2022,2,3,RETENCION PLD (ATENTO),RETENCION PLD (ATENTO),3,0,15,0,2022-02-03,15,0,S1
2022,2,3,RETENCION TARJETAS (ATENTO),RETENCION TARJETAS (ATENTO),331,16,919,70,2022-02-03,919,70,S1
2022,2,3,SEGURIDAD SOS (KONECTA),SEGURIDAD SOS (KONECTA),15,0,50,1,2022-02-03,50,1,S1
2022,2,3,SOS,SOS,945,99,2447,278,2022-02-03,2447,278,S1
2022,2,3,TARJETAS,TARJETAS,3577,504,9653,1679,2022-02-03,9653,1679,S1
2022,2,3,VENTAS CROSS,VENTAS CROSS,593,12,1485,53,2022-02-03,1485,53,S1
2022,2,4,BOP,BOP,8365,1201,32066,6160,2022-02-04,32066,6160,S1
2022,2,4,CHAT RECLAMOS (GSS),CHAT RECLAMOS (GSS),78,53,375,272,2022-02-04,375,272,S1
2022,2,4,RECLAMOS,RECLAMOS,1473,79,5600,494,2022-02-04,5600,494,S1
2022,2,4,SEGURIDAD SOS (ATENTO),SEGURIDAD SOS (ATENTO),193,14,729,66,2022-02-04,729,66,S1
2022,2,4,SOPORTE DIGITAL (ATENTO),SOPORTE DIGITAL (ATENTO),47,4,247,23,2022-02-04,247,23,S1
2022,2,4,ACTIVACIONES TOKEN (KONECTA),ACTIVACIONES TOKEN (KONECTA),15,0,54,1,2022-02-04,54,1,S1
2022,2,4,ALTO VALOR,ALTO VALOR,449,59,1761,325,2022-02-04,1761,325,S1
2022,2,4,SOPORTE DIGITAL (KONECTA),SOPORTE DIGITAL (KONECTA),31,0,163,12,2022-02-04,163,12,S1
2022,2,4,INCLUSION FINANCIERA,INCLUSION FINANCIERA,1217,185,4866,1004,2022-02-04,4866,1004,S1
2022,2,4,LINEA EMPRESAS,LINEA EMPRESAS,722,130,2650,648,2022-02-04,2650,648,S1
2022,2,4,LINEA NEGOCIOS,LINEA NEGOCIOS,116,13,368,53,2022-02-04,368,53,S1
2022,2,4,RETENCION TARJETAS (ATENTO),RETENCION TARJETAS (ATENTO),324,20,1243,110,2022-02-04,1243,110,S1
2022,2,4,SEGURIDAD SOS (KONECTA),SEGURIDAD SOS (KONECTA),14,1,64,2,2022-02-04,64,2,S1
2022,2,4,ACTIVACIONES TOKEN (ATENTO),ACTIVACIONES TOKEN (ATENTO),170,17,663,70,2022-02-04,663,70,S1
2022,2,4,GLOMO (ATENTO),GLOMO (ATENTO),258,28,1148,175,2022-02-04,1148,175,S1
2022,2,4,RETENCION PLD (ATENTO),RETENCION PLD (ATENTO),1,0,16,0,2022-02-04,16,0,S1
2022,2,4,SOS,SOS,870,79,3317,398,2022-02-04,3317,398,S1
2022,2,4,TARJETAS,TARJETAS,3817,519,13470,2574,2022-02-04,13470,2574,S1
2022,2,4,VENTAS CROSS,VENTAS CROSS,664,23,2149,95,2022-02-04,2149,95,S1
2022,2,5,ACTIVACIONES TOKEN (ATENTO),ACTIVACIONES TOKEN (ATENTO),105,12,768,86,2022-02-05,768,86,S1
2022,2,5,CHAT RECLAMOS (GSS),CHAT RECLAMOS (GSS),61,44,436,317,2022-02-05,436,317,S1
2022,2,5,INCLUSION FINANCIERA,INCLUSION FINANCIERA,910,113,5776,1227,2022-02-05,5776,1227,S1
2022,2,5,RETENCION TARJETAS (ATENTO),RETENCION TARJETAS (ATENTO),222,13,1465,133,2022-02-05,1465,133,S1
2022,2,5,TARJETAS,TARJETAS,3047,422,16517,3327,2022-02-05,16517,3327,S1
2022,2,5,ACTIVACIONES TOKEN (KONECTA),ACTIVACIONES TOKEN (KONECTA),9,1,63,2,2022-02-05,63,2,S1
2022,2,5,LINEA EMPRESAS,LINEA EMPRESAS,237,46,2887,737,2022-02-05,2887,737,S1
2022,2,5,LINEA NEGOCIOS,LINEA NEGOCIOS,37,5,405,66,2022-02-05,405,66,S1
2022,2,5,SEGURIDAD SOS (ATENTO),SEGURIDAD SOS (ATENTO),156,7,885,82,2022-02-05,885,82,S1
2022,2,5,SEGURIDAD SOS (KONECTA),SEGURIDAD SOS (KONECTA),13,0,77,2,2022-02-05,77,2,S1
2022,3,26,TARJETAS,TARJETAS,2161,264,85853,28090,2022-03-26,15609,3015,S4
2022,3,26,VENTAS CROSS,VENTAS CROSS,326,11,14125,1524,2022-03-26,2546,153,S4
2022,3,26,SOS,SOS,1182,110,38781,7972,2022-03-26,6471,870,S4
2022,3,26,LINEA EMPRESAS,LINEA EMPRESAS,240,50,13828,4811,2022-03-26,2879,745,S4
2022,3,26,BOP,BOP,4487,578,167442,47687,2022-03-26,29879,5522,S4
2022,3,26,RETENCION TARJETAS (GSS),RETENCION TARJETAS (GSS),193,8,5474,547,2022-03-26,1387,85,S4
2022,3,26,CHAT RECLAMOS,CHAT RECLAMOS,188,64,7974,2902,2022-03-26,1337,462,S4
2022,3,26,SOPORTE DIGITAL (KONECTA),SOPORTE DIGITAL (KONECTA),38,1,812,37,2022-03-26,247,13,S4
2022,3,26,ALTO VALOR,ALTO VALOR,287,41,10154,3564,2022-03-26,1948,420,S4
2022,3,26,RECLAMOS,RECLAMOS,860,59,32740,5341,2022-03-26,5948,523,S4
2022,3,26,INCLUSION FINANCIERA,INCLUSION FINANCIERA,482,63,16804,4730,2022-03-26,3095,587,S4
2022,3,26,LINEA NEGOCIOS,LINEA NEGOCIOS,45,7,2113,506,2022-03-26,456,79,S4
2022,3,26,CHAT CONSULTAS,CHAT CONSULTAS,254,47,9766,2284,2022-03-26,1686,358,S4
2022,3,27,CHAT CONSULTAS,CHAT CONSULTAS,132,15,9898,2310,2022-03-27,1818,377,S4
2022,3,27,SOS,SOS,894,140,39675,8185,2022-03-27,7365,1054,S4
2022,3,28,LINEA NEGOCIOS,LINEA NEGOCIOS,111,13,2224,539,2022-03-28,567,107,S4
2022,3,28,LINEA EMPRESAS,LINEA EMPRESAS,767,138,14595,5168,2022-03-28,3646,999,S4
2022,3,28,RETENCION TARJETAS (GSS),RETENCION TARJETAS (GSS),296,13,5770,577,2022-03-28,1683,104,S4
2022,3,28,VENTAS CROSS,VENTAS CROSS,705,22,14830,1648,2022-03-28,3251,212,S4
2022,3,28,CHAT RECLAMOS,CHAT RECLAMOS,297,77,8271,3003,2022-03-28,1634,550,S4
2022,3,28,SOPORTE DIGITAL (KONECTA),SOPORTE DIGITAL (KONECTA),49,2,861,40,2022-03-28,296,16,S4
2022,3,28,TARJETAS,TARJETAS,3951,532,89804,29830,2022-03-28,19560,4055,S4
2022,3,28,INCLUSION FINANCIERA,INCLUSION FINANCIERA,708,104,17512,4957,2022-03-28,3803,766,S4
2022,3,28,ALTO VALOR,ALTO VALOR,520,81,10674,3803,2022-03-28,2468,568,S4
2022,3,28,BOP,BOP,7722,1066,175164,50372,2022-03-28,37601,7332,S4
2022,3,28,SOS,SOS,1646,179,41321,8537,2022-03-28,9011,1353,S4
2022,3,28,CHAT CONSULTAS,CHAT CONSULTAS,446,90,10344,2444,2022-03-28,2264,489,S4
2022,3,28,RECLAMOS,RECLAMOS,1386,74,34126,5602,2022-03-28,7334,672,S4
2022,3,29,SOPORTE DIGITAL (KONECTA),SOPORTE DIGITAL (KONECTA),64,2,925,44,2022-03-29,360,20,S4
2022,3,29,VENTAS CROSS,VENTAS CROSS,514,18,15344,1729,2022-03-29,3765,248,S4
2022,3,29,TARJETAS,TARJETAS,3287,429,93091,31310,2022-03-29,22847,5014,S4
2022,3,29,GLOMO (ATENTO),GLOMO (ATENTO),3,0,3947,1085,2022-03-29,10,0,S4
2022,3,29,SOS,SOS,1492,166,42813,8852,2022-03-29,10503,1613,S4
2022,3,29,ALTO VALOR,ALTO VALOR,442,71,11116,4004,2022-03-29,2910,697,S4
2022,3,29,BOP,BOP,6642,850,181806,52721,2022-03-29,44243,9001,S4
2022,3,29,RETENCION TARJETAS (GSS),RETENCION TARJETAS (GSS),314,17,6084,616,2022-03-29,1997,140,S4
2022,3,29,RECLAMOS,RECLAMOS,1243,58,35369,5859,2022-03-29,8577,828,S4
2022,3,29,LINEA NEGOCIOS,LINEA NEGOCIOS,92,7,2316,569,2022-03-29,659,128,S4
2022,3,29,CHAT RECLAMOS,CHAT RECLAMOS,263,75,8534,3106,2022-03-29,1897,640,S4
2022,3,29,INCLUSION FINANCIERA,INCLUSION FINANCIERA,666,72,18178,5149,2022-03-29,4469,921,S4
2022,3,29,CHAT CONSULTAS,CHAT CONSULTAS,357,56,10701,2527,2022-03-29,2621,562,S4
2022,3,29,LINEA EMPRESAS,LINEA EMPRESAS,714,120,15309,5493,2022-03-29,4360,1240,S4
2022,3,30,SOS,SOS,1629,171,44442,9189,2022-03-30,12132,1908,S4
2022,3,30,VENTAS CROSS,VENTAS CROSS,616,18,15960,1833,2022-03-30,4381,298,S4
2022,3,30,LINEA EMPRESAS,LINEA EMPRESAS,747,139,16056,5828,2022-03-30,5107,1501,S4
2022,3,30,INCLUSION FINANCIERA,INCLUSION FINANCIERA,721,85,18899,5369,2022-03-30,5190,1098,S4
2022,3,30,CHAT RECLAMOS,CHAT RECLAMOS,299,77,8833,3213,2022-03-30,2196,737,S4
2022,3,30,LINEA NEGOCIOS,LINEA NEGOCIOS,90,14,2406,605,2022-03-30,749,158,S4
2022,3,30,RETENCION TARJETAS (GSS),RETENCION TARJETAS (GSS),302,15,6386,657,2022-03-30,2299,173,S4
2022,3,30,CHAT CONSULTAS,CHAT CONSULTAS,474,101,11175,2673,2022-03-30,3095,689,S4
2022,3,30,BOP,BOP,7384,1023,189190,55504,2022-03-30,51627,11025,S4
2022,3,30,SOPORTE DIGITAL (KONECTA),SOPORTE DIGITAL (KONECTA),62,3,987,49,2022-03-30,422,25,S4
2022,3,30,RECLAMOS,RECLAMOS,1317,53,36686,6134,2022-03-30,9894,1004,S4
2022,3,30,TARJETAS,TARJETAS,3552,427,96643,32916,2022-03-30,26399,6088,S4
2022,3,30,ALTO VALOR,ALTO VALOR,505,77,11621,4253,2022-03-30,3415,866,S4
2022,3,31,INCLUSION FINANCIERA,INCLUSION FINANCIERA,835,109,19734,5618,2022-03-31,6025,1311,S4
2022,3,31,CHAT RECLAMOS,CHAT RECLAMOS,375,120,9208,3359,2022-03-31,2571,874,S4
2022,3,31,SOS,SOS,1781,199,46223,9578,2022-03-31,13913,2241,S4
2022,3,31,CHAT CONSULTAS,CHAT CONSULTAS,513,112,11688,2822,2022-03-31,3608,825,S4
2022,3,31,BOP,BOP,8268,1130,197458,58492,2022-03-31,59895,13194,S4
2022,3,31,SOPORTE DIGITAL (KONECTA),SOPORTE DIGITAL (KONECTA),74,3,1061,52,2022-03-31,496,28,S4
2022,3,31,RETENCION TARJETAS (GSS),RETENCION TARJETAS (GSS),320,23,6706,701,2022-03-31,2619,211,S4
2022,3,31,TARJETAS,TARJETAS,3835,507,100478,34666,2022-03-31,30234,7256,S4
2022,3,31,LINEA NEGOCIOS,LINEA NEGOCIOS,117,14,2523,642,2022-03-31,866,189,S4
2022,3,31,GLOMO (ATENTO),GLOMO (ATENTO),2,0,3949,1085,2022-03-31,12,0,S4
2022,3,31,VENTAS CROSS,VENTAS CROSS,698,21,16658,1938,2022-03-31,5079,347,S4
2022,3,31,ALTO VALOR,ALTO VALOR,592,98,12213,4521,2022-03-31,4007,1055,S4
2022,3,31,RECLAMOS,RECLAMOS,1419,89,38105,6443,2022-03-31,11313,1217,S4
2022,3,31,LINEA EMPRESAS,LINEA EMPRESAS,868,174,16924,6241,2022-03-31,5975,1819,S4
2022,5,11,ALTO VALOR,ALTO VALOR,458,55,4675,1269,2022-05-11,1448,259,S2
2022,5,11,VENTAS CROSS,VENTAS CROSS,596,22,5827,399,2022-05-11,1854,93,S2
2022,5,11,TARJETAS,TARJETAS,4134,465,36365,8898,2022-05-11,11580,1940,S2
2022,5,11,INCLUSION FINANCIERA,INCLUSION FINANCIERA,866,127,7041,1643,2022-05-11,2451,445,S2
2022,5,12,VENTAS CROSS,VENTAS CROSS,514,20,6341,461,2022-05-12,2368,129,S2
2022,5,12,BOP,BOP,6917,860,76730,17851,2022-05-12,29799,5581,S2
2022,5,12,ALTO VALOR,ALTO VALOR,361,45,5036,1371,2022-05-12,1809,337,S2
2022,5,12,CHAT CONSULTAS,CHAT CONSULTAS,396,78,3574,873,2022-05-12,1776,410,S2
2022,5,12,LINEA NEGOCIOS,LINEA NEGOCIOS,130,4,1285,268,2022-05-12,573,84,S2
2022,5,12,SOS,SOS,1505,180,18349,3429,2022-05-12,7041,1201,S2
2022,5,12,SOPORTE DIGITAL (KONECTA),SOPORTE DIGITAL (KONECTA),83,12,603,60,2022-05-12,285,37,S2
2022,5,12,INCLUSION FINANCIERA,INCLUSION FINANCIERA,711,89,7752,1838,2022-05-12,3162,595,S2
2022,5,12,RETENCION TARJETAS (GSS),RETENCION TARJETAS (GSS),278,14,3109,269,2022-05-12,1190,79,S2
2022,5,12,RETENCION PLD (GSS),RETENCION PLD (GSS),2,0,4,0,2022-05-12,2,0,S2
2022,5,12,LINEA EMPRESAS,LINEA EMPRESAS,1118,241,9458,3167,2022-05-12,4305,1214,S2
2022,5,12,RECLAMOS,RECLAMOS,1425,72,15472,1986,2022-05-12,6157,565,S2
2022,5,12,CHAT RECLAMOS,CHAT RECLAMOS,374,122,3399,1075,2022-05-12,1579,476,S2
2022,5,12,TARJETAS,TARJETAS,3318,394,39683,9995,2022-05-12,14898,2731,S2
2022,5,13,SOS,SOS,1610,188,19959,3752,2022-05-13,8651,1488,S2
2022,5,13,INCLUSION FINANCIERA,INCLUSION FINANCIERA,798,70,8550,2022,2022-05-13,3960,739,S2
2022,5,13,RECLAMOS,RECLAMOS,1369,69,16841,2218,2022-05-13,7526,735,S2
2022,5,13,BOP,BOP,7449,1023,84179,20094,2022-05-13,37248,7405,S2
2022,5,13,CHAT RECLAMOS,CHAT RECLAMOS,277,63,3676,1163,2022-05-13,1856,557,S2
2022,5,13,LINEA EMPRESAS,LINEA EMPRESAS,1146,239,10604,3659,2022-05-13,5451,1660,S2
2022,5,13,LINEA NEGOCIOS,LINEA NEGOCIOS,112,6,1397,289,2022-05-13,685,101,S2
2022,5,13,RETENCION TARJETAS (GSS),RETENCION TARJETAS (GSS),283,18,3392,301,2022-05-13,1473,108,S2
2022,5,13,ALTO VALOR,ALTO VALOR,429,63,5465,1538,2022-05-13,2238,463,S2
2022,5,13,VENTAS CROSS,VENTAS CROSS,482,17,6823,527,2022-05-13,2850,171,S2
2022,5,13,TARJETAS,TARJETAS,3110,378,42793,11097,2022-05-13,18008,3562,S2
2022,1,24,RECLAMOS,RECLAMOS,1754,123,28301,5336,2022-01-24,2709,213,S4
2022,1,24,RETENCION PLD (ATENTO),RETENCION PLD (ATENTO),3,0,27,0,2022-01-24,3,0,S4
2022,1,24,ALTO VALOR,ALTO VALOR,481,78,8216,2798,2022-01-24,764,136,S4
2022,1,24,LINEA NEGOCIOS,LINEA NEGOCIOS,104,13,1798,504,2022-01-24,162,28,S4
2022,1,24,TARJETAS,TARJETAS,4381,658,69821,23252,2022-01-24,6682,1092,S4
2022,1,24,VENTAS CROSS,VENTAS CROSS,557,13,8859,754,2022-01-24,880,25,S4
2022,5,13,CHAT CONSULTAS,CHAT CONSULTAS,376,76,3950,982,2022-05-13,2152,509,S2
2022,5,13,SOPORTE DIGITAL (KONECTA),SOPORTE DIGITAL (KONECTA),64,4,667,64,2022-05-13,349,41,S2
2022,5,14,BOP,BOP,5240,609,89419,21570,2022-05-14,42488,8617,S2
2022,5,14,CHAT CONSULTAS,CHAT CONSULTAS,285,60,4235,1057,2022-05-14,2437,580,S2
2022,5,14,SOS,SOS,1477,188,21436,4045,2022-05-14,10128,1758,S2
2022,5,14,LINEA EMPRESAS,LINEA EMPRESAS,377,80,10981,3829,2022-05-14,5828,1812,S2
2022,5,14,INCLUSION FINANCIERA,INCLUSION FINANCIERA,665,68,9215,2190,2022-05-14,4625,878,S2
2022,5,14,RETENCION TARJETAS (GSS),RETENCION TARJETAS (GSS),197,13,3589,324,2022-05-14,1670,129,S2
2022,5,14,CHAT RECLAMOS,CHAT RECLAMOS,187,43,3863,1217,2022-05-14,2043,610,S2
2022,5,14,ALTO VALOR,ALTO VALOR,293,40,5758,1660,2022-05-14,2531,552,S2
2022,5,14,RECLAMOS,RECLAMOS,949,53,17790,2360,2022-05-14,8475,847,S2
2022,5,14,SOPORTE DIGITAL (KONECTA),SOPORTE DIGITAL (KONECTA),66,0,733,65,2022-05-14,415,42,S2
2022,5,14,TARJETAS,TARJETAS,2221,292,45014,11895,2022-05-14,20229,4192,S2
2022,5,14,VENTAS CROSS,VENTAS CROSS,375,19,7198,582,2022-05-14,3225,214,S2
2022,5,14,LINEA NEGOCIOS,LINEA NEGOCIOS,43,7,1440,303,2022-05-14,728,113,S2
2022,6,10,TARJETAS,TARJETAS,3072,352,32582,8158,2022-06-10,9907,1627,S2
2022,6,10,RETENCION TARJETAS (GSS),RETENCION TARJETAS (GSS),319,21,2899,310,2022-06-10,1014,79,S2
2022,6,11,RETENCION TARJETAS (GSS),RETENCION TARJETAS (GSS),208,14,3107,334,2022-06-11,1222,99,S2
2022,6,11,SOPORTE DIGITAL (KONECTA),SOPORTE DIGITAL (KONECTA),39,2,609,55,2022-06-11,214,17,S2
2022,6,11,BOP,BOP,4849,605,74639,18145,2022-06-11,25542,4595,S2
2022,6,11,INCLUSION FINANCIERA,INCLUSION FINANCIERA,606,77,8504,1986,2022-06-11,2931,531,S2
2022,6,11,RECLAMOS,RECLAMOS,1056,50,14699,1927,2022-06-11,5455,509,S2
2022,6,11,VENTAS CROSS,VENTAS CROSS,324,7,4666,330,2022-06-11,1694,68,S2
2022,6,11,CHAT RECLAMOS,CHAT RECLAMOS,230,77,2986,1018,2022-06-11,1099,365,S2
2022,6,11,LINEA NEGOCIOS,LINEA NEGOCIOS,41,3,1514,325,2022-06-11,524,87,S2
2022,6,11,CHAT CONSULTAS,CHAT CONSULTAS,178,46,3237,945,2022-06-11,1042,284,S2
2022,6,11,TARJETAS,TARJETAS,2811,370,35393,9082,2022-06-11,12718,2276,S2
2022,6,11,SOS,SOS,1308,182,16302,3089,2022-06-11,5586,885,S2
2022,6,11,LINEA EMPRESAS,LINEA EMPRESAS,319,66,8638,2999,2022-06-11,2914,741,S2
2022,6,11,ALTO VALOR,ALTO VALOR,283,33,4115,1049,2022-06-11,1453,262,S2
2022,6,12,CHAT CONSULTAS,CHAT CONSULTAS,128,37,3365,989,2022-06-12,1170,325,S2
2022,6,12,SOS,SOS,931,141,17233,3278,2022-06-12,6517,1061,S2
2022,6,12,RECLAMOS,RECLAMOS,1,0,14700,1927,2022-06-12,5456,509,S2
2022,6,13,INCLUSION FINANCIERA,INCLUSION FINANCIERA,729,74,9233,2161,2022-06-13,3660,664,S2
2022,6,13,TARJETAS,TARJETAS,2863,302,38256,9977,2022-06-13,15581,2932,S2
2022,6,13,VENTAS CROSS,VENTAS CROSS,366,15,5032,371,2022-06-13,2060,94,S2
2022,6,13,RECLAMOS,RECLAMOS,1331,114,16031,2159,2022-06-13,6787,696,S2
2022,6,13,CHAT CONSULTAS,CHAT CONSULTAS,231,48,3596,1057,2022-06-13,1401,389,S2
